'07/26/2023 14:17:04.201',"302,681,400,000,000","-301,088,340,000,000","603,769,740,000,000",0.00796530000000000
'07/26/2023 14:17:04.218',"301,088,340,000,000","-304,274,460,000,000","605,362,800,000,000",-0.0159306000000000
'07/26/2023 14:17:04.234',"304,274,460,000,000","-301,088,340,000,000","605,362,800,000,000",0.0159306000000000
'07/26/2023 14:17:04.250',"301,088,340,000,000","-305,867,520,000,000","606,955,860,000,000",-0.0238959000000000
'07/26/2023 14:17:04.266',"304,274,460,000,000","-299,495,280,000,000","603,769,740,000,000",0.0238959000000000
'07/26/2023 14:17:04.283',"304,274,460,000,000","-301,088,340,000,000","605,362,800,000,000",0.0159306000000000
'07/26/2023 14:17:04.299',"307,460,580,000,000","-291,529,980,000,000","598,990,560,000,000",0.0796530000000000
'07/26/2023 14:17:04.315',"305,867,520,000,000","-297,902,220,000,000","603,769,740,000,000",0.0398265000000000
'07/26/2023 14:17:04.331',"309,053,640,000,000","-299,495,280,000,000","608,548,920,000,000",0.0477918000000000
'07/26/2023 14:17:04.348',"307,460,580,000,000","-302,681,400,000,000","610,141,980,000,000",0.0238959000000000
'07/26/2023 14:17:04.364',"312,239,760,000,000","-299,495,280,000,000","611,735,040,000,000",0.0637224000000000
'07/26/2023 14:17:04.380',"305,867,520,000,000","-297,902,220,000,000","603,769,740,000,000",0.0398265000000000
'07/26/2023 14:17:04.396',"307,460,580,000,000","-297,902,220,000,000","605,362,800,000,000",0.0477918000000000
'07/26/2023 14:17:04.413',"305,867,520,000,000","-302,681,400,000,000","608,548,920,000,000",0.0159306000000000
'07/26/2023 14:17:04.429',"310,646,700,000,000","-302,681,400,000,000","613,328,100,000,000",0.0398265000000000
'07/26/2023 14:17:04.445',"302,681,400,000,000","-309,053,640,000,000","611,735,040,000,000",-0.0318612000000000
'07/26/2023 14:17:04.461',"310,646,700,000,000","-299,495,280,000,000","610,141,980,000,000",0.0557571000000000
'07/26/2023 14:17:04.478',"301,088,340,000,000","-302,681,400,000,000","603,769,740,000,000",-0.00796530000000000
'07/26/2023 14:17:04.494',"304,274,460,000,000","-299,495,280,000,000","603,769,740,000,000",0.0238959000000000
'07/26/2023 14:17:04.510',"302,681,400,000,000","-305,867,520,000,000","608,548,920,000,000",-0.0159306000000000
'07/26/2023 14:17:04.526',"301,088,340,000,000","-307,460,580,000,000","608,548,920,000,000",-0.0318612000000000
'07/26/2023 14:17:04.543',"294,716,100,000,000","-312,239,760,000,000","606,955,860,000,000",-0.0876183000000000
'07/26/2023 14:17:04.559',"299,495,280,000,000","-318,612,000,000,000","618,107,280,000,000",-0.0955836000000000
'07/26/2023 14:17:04.575',"296,309,160,000,000","-315,425,880,000,000","611,735,040,000,000",-0.0955836000000000
'07/26/2023 14:17:04.591',"294,716,100,000,000","-320,205,060,000,000","614,921,160,000,000",-0.127444800000000
'07/26/2023 14:17:04.608',"285,157,740,000,000","-326,577,300,000,000","611,735,040,000,000",-0.207097800000000
'07/26/2023 14:17:04.624',"289,936,920,000,000","-326,577,300,000,000","616,514,220,000,000",-0.183201900000000
'07/26/2023 14:17:04.640',"281,971,620,000,000","-328,170,360,000,000","610,141,980,000,000",-0.230993700000000
