Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;585,308;-2963,465;-305,349;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.010;;
2;585,308;-2963,465;-305,350;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.020;;
3;585,309;-2963,464;-305,347;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.030;;
4;585,309;-2963,464;-305,347;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.040;;
5;585,309;-2963,465;-305,348;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.050;;
6;585,308;-2963,466;-305,347;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.060;;
7;585,308;-2963,466;-305,347;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.070;;
8;585,308;-2963,467;-305,347;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.080;;
9;585,309;-2963,466;-305,348;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.090;;
10;585,309;-2963,465;-305,348;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.100;;
11;585,309;-2963,465;-305,348;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.110;;
12;585,308;-2963,465;-305,347;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.120;;
13;585,309;-2963,466;-305,348;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.130;;
14;585,308;-2963,465;-305,349;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.140;;
15;585,309;-2963,464;-305,348;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.150;;
16;585,309;-2963,464;-305,348;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.160;;
17;585,309;-2963,466;-305,349;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.170;;
18;585,309;-2963,466;-305,349;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.180;;
19;585,308;-2963,466;-305,348;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.190;;
20;585,307;-2963,466;-305,349;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.200;;
21;585,307;-2963,466;-305,349;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.210;;
22;585,307;-2963,466;-305,349;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.220;;
23;585,306;-2963,466;-305,350;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.230;;
24;585,306;-2963,466;-305,350;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.240;;
25;585,308;-2963,465;-305,351;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:40:55.250;;
