Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;583,850;-2988,430;-305,415;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.180;;
2;583,850;-2988,430;-305,413;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.190;;
3;583,851;-2988,430;-305,413;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.200;;
4;583,853;-2988,429;-305,412;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.210;;
5;583,852;-2988,429;-305,412;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.220;;
6;583,854;-2988,429;-305,410;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.230;;
7;583,854;-2988,430;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.240;;
8;583,854;-2988,430;-305,407;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.250;;
9;583,855;-2988,430;-305,408;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.260;;
10;583,855;-2988,430;-305,407;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.270;;
11;583,857;-2988,429;-305,406;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.280;;
12;583,857;-2988,429;-305,407;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.290;;
13;583,859;-2988,429;-305,405;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.300;;
14;583,858;-2988,429;-305,405;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.310;;
15;583,860;-2988,429;-305,404;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.320;;
16;583,860;-2988,429;-305,404;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.330;;
17;583,860;-2988,428;-305,403;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.340;;
18;583,860;-2988,429;-305,403;0,000;0,000;0,000;0,000;RRR 1.5in;24,0;1015;47;'26.07.2023 13:44:01.350;;
