0,1,2,3,4,5,6
2023-07-26 14:17:00.533846,4064090.0,4064541.0,10.963081909179687,10.967081949869792,12.928986775716146,12.932986857096353
2023-07-26 14:17:00.537776,4064091.0,4064542.0,10.967429931640625,10.971430013020834,12.933334798177082,12.937334879557293
2023-07-26 14:17:00.541762,4064092.0,4064543.0,10.971777954101563,10.97577803548177,12.937682861328126,12.94168290201823
2023-07-26 14:17:00.546745,4064093.0,4064544.0,10.976125854492187,10.980125854492186,12.942030883789062,12.946030924479166
2023-07-26 14:17:00.550732,4064094.0,4064545.0,10.980473714192708,10.984473754882812,12.94637890625,12.950378946940104
2023-07-26 14:17:00.555711,4064095.0,4064546.0,10.984821736653647,10.98882177734375,12.950726928710939,12.954726969401042
2023-07-26 14:17:00.559702,4064096.0,4064547.0,10.989169759114583,10.993169799804686,12.955074951171875,12.959074951171875
2023-07-26 14:17:00.563689,4064097.0,4064548.0,10.993517781575521,10.997517822265625,12.959422648111978,12.963422729492187
2023-07-26 14:17:00.568668,4064098.0,4064549.0,10.997865804036458,11.001865885416667,12.963770670572917,12.967781168619792
2023-07-26 14:17:00.572659,4064099.0,4064550.0,11.002213826497396,11.006213907877605,12.968118733723959,12.972118774414062
2023-07-26 14:17:00.576645,4064100.0,4064551.0,11.006561889648438,11.010561930338541,12.972466756184895,12.976466796875
2023-07-26 14:17:00.581629,4064101.0,4064552.0,11.010909912109375,11.01490995279948,12.976814778645833,12.980814819335938
2023-07-26 14:17:00.585616,4064102.0,4064553.0,11.015257934570313,11.019257975260416,12.981162801106771,12.985162841796875
2023-07-26 14:17:00.589602,4064103.0,4064554.0,11.019605957031251,11.023605997721354,12.985510823567708,12.989510904947917
2023-07-26 14:17:00.594585,4064104.0,4064555.0,11.023953979492187,11.027953979492187,12.989858846028646,12.993858927408855
2023-07-26 14:17:00.598572,4064105.0,4064556.0,11.028301676432292,11.0323017578125,12.994206909179688,12.998206949869791
2023-07-26 14:17:00.603555,4064106.0,4064557.0,11.032649698893229,11.036649780273438,12.998554931640625,13.002554972330728
2023-07-26 14:17:00.607542,4064107.0,4064558.0,11.03699776204427,11.040997802734374,13.002902954101563,13.006902994791668
2023-07-26 14:17:00.611528,4064108.0,4064559.0,11.041345784505209,11.045345825195312,13.007250732421875,13.011250732421875
2023-07-26 14:17:00.616508,4064109.0,4064560.0,11.045693806966145,11.04969384765625,13.011598673502604,13.015598714192707
2023-07-26 14:17:00.620498,4064110.0,4064561.0,11.050041829427084,11.054041870117187,13.01594669596354,13.019946777343751
2023-07-26 14:17:00.624485,4064111.0,4064562.0,11.054389851888022,11.058389933268229,13.02029471842448,13.024294799804688
2023-07-26 14:17:00.629469,4064112.0,4064563.0,11.058737874348958,11.062737955729167,13.02464278157552,13.028642822265624
2023-07-26 14:17:00.633455,4064113.0,4064564.0,11.0630859375,11.067085978190104,13.028990804036457,13.032990844726562
2023-07-26 14:17:00.637442,4064114.0,4064565.0,11.067433959960937,11.071434000651042,13.033338826497397,13.0373388671875
2023-07-26 14:17:00.642425,4064115.0,4064566.0,11.071781982421875,11.075782023111978,13.037686848958334,13.041686889648437
2023-07-26 14:17:00.646412,4064116.0,4064567.0,11.076129760742187,11.080129760742189,13.04203487141927,13.046034952799479
2023-07-26 14:17:00.651391,4064117.0,4064568.0,11.080477701822916,11.08447774251302,13.046382893880208,13.050382975260417
2023-07-26 14:17:00.655381,4064118.0,4064569.0,11.084825724283855,11.088825805664062,13.05073095703125,13.054730997721354
2023-07-26 14:17:00.659368,4064119.0,4064570.0,11.089173746744791,11.093173828125,13.055078857421874,13.059078857421873
2023-07-26 14:17:00.664347,4064120.0,4064571.0,11.093521809895833,11.097521850585938,13.059426676432292,13.063426717122397
2023-07-26 14:17:00.668338,4064121.0,4064572.0,11.097869832356771,11.101869873046875,13.06377469889323,13.067774739583333
2023-07-26 14:17:00.672325,4064122.0,4064573.0,11.102217854817708,11.106217895507813,13.068122721354166,13.07212276204427
2023-07-26 14:17:00.677308,4064123.0,4064574.0,11.106565877278646,11.11056591796875,13.072470743815103,13.076470825195313
2023-07-26 14:17:00.681291,4064124.0,4064575.0,11.110913899739584,11.114913981119791,13.076818766276043,13.08081884765625
2023-07-26 14:17:00.685281,4064125.0,4064576.0,11.11526192220052,11.119262003580728,13.081166829427083,13.085166870117186
2023-07-26 14:17:00.690264,4064126.0,4064577.0,11.119609985351563,11.123610026041666,13.085514851888021,13.089514892578125
2023-07-26 14:17:00.694251,4064127.0,4064578.0,11.123957885742188,11.127957885742187,13.08986287434896,13.093862915039063
2023-07-26 14:17:00.699230,4064128.0,4064579.0,11.128305704752604,11.132305745442709,13.094210896809896,13.0982109375
2023-07-26 14:17:00.703221,4064129.0,4064580.0,11.132653727213542,11.136653767903645,13.098558919270832,13.102559000651041
2023-07-26 14:17:00.707208,4064130.0,4064581.0,11.13700174967448,11.141001790364584,13.10290694173177,13.106906982421876
2023-07-26 14:17:00.712188,4064131.0,4064582.0,11.141349772135417,11.145349853515626,13.107254638671876,13.111254720052083
2023-07-26 14:17:00.716178,4064132.0,4064583.0,11.145708211263022,11.14970829264323,13.111602701822916,13.11560274251302
2023-07-26 14:17:00.720164,4064133.0,4064584.0,11.150045857747395,11.1540458984375,13.115950724283856,13.119950764973959
2023-07-26 14:17:00.725148,4064134.0,4064585.0,11.154393880208334,11.158393920898437,13.120298746744792,13.124298787434896
2023-07-26 14:17:00.729134,4064135.0,4064586.0,11.158741902669272,11.162741943359375,13.124646769205729,13.128646809895832
2023-07-26 14:17:00.733121,4064136.0,4064587.0,11.163089925130208,11.167089965820312,13.128994791666667,13.132994873046876
2023-07-26 14:17:00.738104,4064137.0,4064588.0,11.167437947591146,11.171438028971354,13.133342814127605,13.137342895507812
2023-07-26 14:17:00.742091,4064138.0,4064589.0,11.171785970052083,11.175786010742188,13.137690877278645,13.141690917968749
2023-07-26 14:17:00.746078,4064139.0,4064590.0,11.176133666992188,11.180133748372397,13.142038899739584,13.146038940429689
2023-07-26 14:17:00.751061,4064140.0,4064591.0,11.18048173014323,11.184481770833333,13.146386922200522,13.150386962890625
2023-07-26 14:17:00.755048,4064141.0,4064592.0,11.184829752604166,11.188829793294271,13.150734944661458,13.154734985351562
2023-07-26 14:17:00.760031,4064142.0,4064593.0,11.189177775065104,11.193177815755208,13.155082763671874,13.159082763671876
2023-07-26 14:17:00.764017,4064143.0,4064594.0,11.193525797526043,11.197525838216146,13.159430664062501,13.163430745442708
2023-07-26 14:17:00.768004,4064144.0,4064595.0,11.19787381998698,11.201873901367188,13.163778686523438,13.167778767903645
2023-07-26 14:17:00.772987,4064145.0,4064596.0,11.202221842447917,11.206221923828124,13.16812674967448,13.172126790364583
