Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;575,208;-3138,385;-305,389;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.450;;
2;575,209;-3138,385;-305,389;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.460;;
3;575,208;-3138,385;-305,389;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.470;;
4;575,207;-3138,385;-305,390;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.480;;
5;575,208;-3138,385;-305,390;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.490;;
6;575,207;-3138,385;-305,390;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.500;;
7;575,207;-3138,385;-305,389;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.510;;
8;575,207;-3138,385;-305,391;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.520;;
9;575,207;-3138,385;-305,391;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.530;;
10;575,205;-3138,386;-305,390;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.540;;
11;575,206;-3138,385;-305,390;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.550;;
12;575,206;-3138,386;-305,390;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.560;;
13;575,205;-3138,386;-305,391;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.570;;
14;575,205;-3138,386;-305,391;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.580;;
15;575,206;-3138,385;-305,392;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.590;;
16;575,205;-3138,385;-305,392;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.600;;
17;575,206;-3138,385;-305,392;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.610;;
18;575,204;-3138,386;-305,392;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.620;;
19;575,204;-3138,386;-305,392;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.630;;
20;575,204;-3138,386;-305,393;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.640;;
21;575,204;-3138,385;-305,394;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.650;;
22;575,203;-3138,386;-305,392;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.660;;
23;575,204;-3138,386;-305,393;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.670;;
24;575,204;-3138,386;-305,392;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:11:34.680;;
