Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;590,298;-2876,222;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.880;;
2;590,297;-2876,223;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.890;;
3;590,297;-2876,223;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.900;;
4;590,297;-2876,223;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.910;;
5;590,297;-2876,223;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.920;;
6;590,297;-2876,222;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.930;;
7;590,297;-2876,222;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.940;;
8;590,297;-2876,223;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.950;;
9;590,297;-2876,222;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.960;;
10;590,296;-2876,223;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.970;;
11;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.980;;
12;590,297;-2876,222;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:33.990;;
13;590,298;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.000;;
14;590,297;-2876,222;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.010;;
15;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.020;;
16;590,297;-2876,222;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.030;;
17;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.040;;
18;590,297;-2876,223;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.050;;
19;590,297;-2876,222;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.060;;
20;590,296;-2876,222;-305,388;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.070;;
21;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.080;;
22;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.090;;
23;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.100;;
24;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.110;;
25;590,295;-2876,223;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.120;;
26;590,296;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.130;;
27;590,296;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.140;;
28;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.150;;
29;590,298;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.160;;
30;590,298;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.170;;
31;590,297;-2876,223;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.180;;
32;590,297;-2876,222;-305,388;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.190;;
33;590,296;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.200;;
34;590,297;-2876,222;-305,387;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:39:34.210;;
