Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;578,073;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.470;;
2;578,072;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.480;;
3;578,075;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.490;;
4;578,074;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.500;;
5;578,074;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.510;;
6;578,075;-3088,332;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.520;;
7;578,074;-3088,333;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.530;;
8;578,074;-3088,332;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.540;;
9;578,074;-3088,332;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.550;;
10;578,074;-3088,332;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.560;;
11;578,074;-3088,332;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.570;;
12;578,073;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.580;;
13;578,073;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.590;;
14;578,073;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.600;;
15;578,074;-3088,333;-305,467;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.610;;
16;578,073;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.620;;
17;578,073;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.630;;
18;578,074;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.640;;
19;578,074;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.650;;
20;578,074;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.660;;
21;578,074;-3088,332;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.670;;
22;578,074;-3088,332;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.680;;
23;578,075;-3088,332;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.690;;
24;578,074;-3088,332;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.700;;
25;578,075;-3088,333;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.710;;
26;578,074;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.720;;
27;578,074;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.730;;
28;578,073;-3088,333;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.740;;
29;578,073;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.750;;
30;578,074;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.760;;
31;578,073;-3088,333;-305,463;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.770;;
32;578,074;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.780;;
33;578,073;-3088,333;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.790;;
34;578,072;-3088,333;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.800;;
35;578,073;-3088,333;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.810;;
36;578,072;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.820;;
37;578,073;-3088,333;-305,465;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.830;;
38;578,072;-3088,333;-305,464;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.840;;
39;578,072;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.850;;
40;578,071;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.860;;
41;578,071;-3088,333;-305,467;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.870;;
42;578,072;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.880;;
43;578,071;-3088,333;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.890;;
44;578,070;-3088,333;-305,467;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.900;;
45;578,070;-3088,333;-305,468;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.910;;
46;578,070;-3088,333;-305,467;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.920;;
47;578,070;-3088,333;-305,469;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.930;;
48;578,070;-3088,333;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.940;;
49;578,069;-3088,333;-305,469;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.950;;
50;578,069;-3088,333;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.960;;
51;578,069;-3088,333;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.970;;
52;578,069;-3088,333;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.980;;
53;578,068;-3088,333;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:00.990;;
54;578,067;-3088,333;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.000;;
55;578,067;-3088,333;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.010;;
56;578,067;-3088,333;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.020;;
57;578,067;-3088,333;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.030;;
58;578,066;-3088,333;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.040;;
59;578,066;-3088,333;-305,475;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.050;;
60;578,066;-3088,333;-305,476;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.060;;
61;578,066;-3088,333;-305,477;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.070;;
62;578,067;-3088,333;-305,476;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.080;;
63;578,066;-3088,333;-305,476;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.090;;
64;578,065;-3088,333;-305,476;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.100;;
65;578,065;-3088,334;-305,475;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.110;;
66;578,065;-3088,334;-305,476;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.120;;
67;578,065;-3088,333;-305,476;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.130;;
68;578,066;-3088,333;-305,475;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.140;;
69;578,065;-3088,333;-305,475;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.150;;
70;578,066;-3088,334;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.160;;
71;578,067;-3088,333;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.170;;
72;578,069;-3088,333;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.180;;
73;578,067;-3088,333;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.190;;
74;578,068;-3088,333;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.200;;
75;578,069;-3088,333;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.210;;
76;578,069;-3088,333;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.220;;
77;578,071;-3088,333;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.230;;
78;578,069;-3088,333;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:06:01.240;;
