0,1,2,3,4,5,6
2023-07-26 13:08:35.819644,3120941.0,3121393.0,2.345326822916667,2.349326863606771,4.313708740234375,4.3177087809244785
2023-07-26 13:08:35.824323,3120942.0,3121394.0,2.349674845377604,2.3536748860677084,4.318056762695312,4.322056803385417
2023-07-26 13:08:35.829263,3120943.0,3121395.0,2.354022867838542,2.35802294921875,4.32240478515625,4.326404825846354
2023-07-26 13:08:35.833253,3120944.0,3121396.0,2.3583708902994793,2.3623709716796877,4.326752807617187,4.330752888997396
2023-07-26 13:08:35.837240,3120945.0,3121397.0,2.362718953450521,2.366718994140625,4.3311008300781255,4.335100911458333
2023-07-26 13:08:35.842258,3120946.0,3121398.0,2.367066975911458,2.3710670166015624,4.335448893229167,4.339448933919272
2023-07-26 13:08:35.846249,3120947.0,3121399.0,2.3714149169921876,2.3754149169921877,4.339796915690105,4.343796956380208
2023-07-26 13:08:35.850231,3120948.0,3121400.0,2.3757626953125,2.379762736002604,4.344144938151041,4.3481449788411455
2023-07-26 13:08:35.855218,3120949.0,3121401.0,2.3801107177734373,2.3841107584635415,4.348492919921875,4.352492919921875
2023-07-26 13:08:35.859205,3120950.0,3121402.0,2.384458740234375,2.3884588216145834,4.3528406575520835,4.356840698242188
2023-07-26 13:08:35.863187,3120951.0,3121403.0,2.3888067626953124,2.392806844075521,4.357188680013021,4.36118876139323
2023-07-26 13:08:35.868175,3120952.0,3121404.0,2.393154825846354,2.397154866536458,4.361536702473959,4.365536783854167
2023-07-26 13:08:35.872162,3120953.0,3121405.0,2.3975028483072918,2.401502888997396,4.365884765625,4.369884806315104
2023-07-26 13:08:35.877141,3120954.0,3121406.0,2.401850870768229,2.4058509114583333,4.3702327880859375,4.374232828776042
2023-07-26 13:08:35.881202,3120955.0,3121407.0,2.4061988932291665,2.4101989339192706,4.374580810546875,4.378580851236979
2023-07-26 13:08:35.885221,3120956.0,3121408.0,2.410546915690104,2.414546997070312,4.378928833007812,4.382928873697917
2023-07-26 13:08:35.889175,3120957.0,3121409.0,2.4148949381510416,2.41889501953125,4.3832768554687505,4.387276936848958
2023-07-26 13:08:35.894162,3120958.0,3121410.0,2.4192430013020836,2.4232430419921873,4.387635294596354,4.391635375976563
2023-07-26 13:08:35.898143,3120959.0,3121411.0,2.423590698242187,2.4275907389322917,4.391972941080729,4.395972981770834
2023-07-26 13:08:35.903131,3120960.0,3121412.0,2.4279387207031253,2.431938761393229,4.396320963541667,4.40032100423177
2023-07-26 13:08:35.907114,3120961.0,3121413.0,2.4322867431640622,2.436286783854167,4.400668701171875,4.404668701171875
2023-07-26 13:08:35.911100,3120962.0,3121414.0,2.436634765625,2.440634806315104,4.405016682942708,4.409016723632813
2023-07-26 13:08:35.916088,3120963.0,3121415.0,2.440982788085938,2.444982869466146,4.409364705403646,4.41336474609375
2023-07-26 13:08:35.920081,3120964.0,3121416.0,2.445330810546875,2.4493308919270835,4.413712727864583,4.417712809244792
2023-07-26 13:08:35.924167,3120965.0,3121417.0,2.4496788736979167,2.453678914388021,4.418060750325521,4.422060831705729
2023-07-26 13:08:35.929160,3120966.0,3121418.0,2.4540268961588545,2.4580269368489587,4.4224088134765625,4.426408854166667
2023-07-26 13:08:35.933156,3120967.0,3121419.0,2.4583853352864584,2.462385375976562,4.4267568359375,4.430756876627604
2023-07-26 13:08:35.937139,3120968.0,3121420.0,2.462722941080729,2.4667229817708334,4.431104858398437,4.435104899088541
2023-07-26 13:08:35.942126,3120969.0,3121421.0,2.4670709635416666,2.471071044921875,4.4354528808593745,4.43945292154948
2023-07-26 13:08:35.946113,3120970.0,3121422.0,2.4714188232421876,2.4754188232421876,4.439800903320313,4.443800984700521
2023-07-26 13:08:35.950096,3120971.0,3121423.0,2.4757666829427083,2.4797667643229167,4.44414892578125,4.448149007161458
2023-07-26 13:08:35.955083,3120972.0,3121424.0,2.48011474609375,2.484114786783854,4.448496826171875,4.452496826171875
2023-07-26 13:08:35.959065,3120973.0,3121425.0,2.4844627685546876,2.488462809244792,4.452844685872396,4.456844726562499
2023-07-26 13:08:35.964050,3120974.0,3121426.0,2.488810791015625,2.492810831705729,4.4571927083333325,4.4611927490234375
2023-07-26 13:08:35.968185,3120975.0,3121427.0,2.4931588134765623,2.4971588541666665,4.461540730794271,4.465540771484376
2023-07-26 13:08:35.972167,3120976.0,3121428.0,2.4975068359375,2.5015069173177085,4.465888753255208,4.469888793945312
