Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;576,661;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.540;;
2;576,661;-3113,452;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.550;;
3;576,662;-3113,452;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.560;;
4;576,661;-3113,453;-305,364;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.570;;
5;576,661;-3113,454;-305,364;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.580;;
6;576,661;-3113,454;-305,363;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.590;;
7;576,661;-3113,454;-305,364;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.600;;
8;576,661;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.610;;
9;576,661;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.620;;
10;576,661;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.630;;
11;576,662;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.640;;
12;576,661;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.650;;
13;576,660;-3113,452;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.660;;
14;576,660;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.670;;
15;576,660;-3113,454;-305,364;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.680;;
16;576,660;-3113,454;-305,364;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.690;;
17;576,660;-3113,454;-305,364;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.700;;
18;576,661;-3113,454;-305,363;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.710;;
19;576,661;-3113,453;-305,364;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.720;;
20;576,661;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.730;;
21;576,662;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.740;;
22;576,661;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.750;;
23;576,661;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.760;;
24;576,662;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.770;;
25;576,660;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.780;;
26;576,661;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.790;;
27;576,661;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.800;;
28;576,661;-3113,454;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.810;;
29;576,661;-3113,454;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.820;;
30;576,661;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.830;;
31;576,663;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.840;;
32;576,662;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.850;;
33;576,662;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.860;;
34;576,662;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.870;;
35;576,662;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.880;;
36;576,661;-3113,452;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.890;;
37;576,662;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.900;;
38;576,662;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.910;;
39;576,662;-3113,453;-305,364;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.920;;
40;576,663;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.930;;
41;576,662;-3113,453;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.940;;
42;576,662;-3113,452;-305,369;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.950;;
43;576,663;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.960;;
44;576,663;-3113,452;-305,370;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.970;;
45;576,664;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.980;;
46;576,662;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:32.990;;
47;576,663;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.000;;
48;576,662;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.010;;
49;576,663;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.020;;
50;576,664;-3113,453;-305,365;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.030;;
51;576,664;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.040;;
52;576,663;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.050;;
53;576,665;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.060;;
54;576,663;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.070;;
55;576,663;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.080;;
56;576,664;-3113,452;-305,369;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.090;;
57;576,664;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.100;;
58;576,663;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.110;;
59;576,664;-3113,453;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.120;;
60;576,664;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.130;;
61;576,664;-3113,453;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.140;;
62;576,664;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.150;;
63;576,665;-3113,452;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.160;;
64;576,665;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.170;;
65;576,664;-3113,451;-305,369;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.180;;
66;576,665;-3113,451;-305,368;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.190;;
67;576,664;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.200;;
68;576,664;-3113,452;-305,367;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.210;;
69;576,664;-3113,452;-305,366;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:01:33.220;;
