Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:35.970;;
2;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:35.980;;
3;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:35.990;;
4;581,703;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.000;;
5;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.010;;
6;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.020;;
7;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.030;;
8;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.040;;
9;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.050;;
10;581,703;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.060;;
11;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.070;;
12;581,703;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.080;;
13;581,703;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.090;;
14;581,703;-3025,951;-305,386;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.100;;
15;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.110;;
16;581,703;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.120;;
17;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.130;;
18;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.140;;
19;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.150;;
20;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.160;;
21;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.170;;
22;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.180;;
23;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.190;;
24;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.200;;
25;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.210;;
26;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.220;;
27;581,703;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.230;;
28;581,703;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.240;;
29;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.250;;
30;581,703;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.260;;
31;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.270;;
32;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.280;;
33;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.290;;
34;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.300;;
35;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.310;;
36;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.320;;
37;581,703;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.330;;
38;581,703;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.340;;
39;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.350;;
40;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.360;;
41;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.370;;
42;581,702;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.380;;
43;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.390;;
44;581,702;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.400;;
45;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.410;;
46;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.420;;
47;581,702;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.430;;
48;581,701;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.440;;
49;581,701;-3025,951;-305,385;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.450;;
50;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.460;;
51;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.470;;
52;581,701;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.480;;
53;581,701;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.490;;
54;581,702;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.500;;
55;581,701;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.510;;
56;581,702;-3025,950;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.520;;
57;581,702;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.530;;
58;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.540;;
59;581,701;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.550;;
60;581,701;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.560;;
61;581,700;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.570;;
62;581,701;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.580;;
63;581,701;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.590;;
64;581,701;-3025,951;-305,383;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.600;;
65;581,701;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.610;;
66;581,702;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.620;;
67;581,701;-3025,951;-305,384;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:53:36.630;;
