Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;575,931;-3125,858;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.180;;
2;575,930;-3125,858;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.190;;
3;575,930;-3125,858;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.200;;
4;575,930;-3125,858;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.210;;
5;575,931;-3125,858;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.220;;
6;575,930;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.230;;
7;575,928;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.240;;
8;575,930;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.250;;
9;575,929;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.260;;
10;575,929;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.270;;
11;575,930;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.280;;
12;575,931;-3125,858;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.290;;
13;575,931;-3125,858;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.300;;
14;575,930;-3125,858;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.310;;
15;575,929;-3125,858;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.320;;
16;575,930;-3125,858;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.330;;
17;575,929;-3125,858;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.340;;
18;575,930;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.350;;
19;575,929;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.360;;
20;575,929;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.370;;
21;575,928;-3125,860;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.380;;
22;575,929;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.390;;
23;575,929;-3125,859;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.400;;
24;575,929;-3125,859;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.410;;
25;575,928;-3125,859;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.420;;
26;575,929;-3125,859;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.430;;
27;575,929;-3125,858;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.440;;
28;575,930;-3125,858;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.450;;
29;575,928;-3125,859;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.460;;
30;575,928;-3125,859;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.470;;
31;575,928;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.480;;
32;575,928;-3125,860;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.490;;
33;575,927;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.500;;
34;575,929;-3125,859;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.510;;
35;575,928;-3125,859;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.520;;
36;575,929;-3125,858;-305,474;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.530;;
37;575,928;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.540;;
38;575,927;-3125,859;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.550;;
39;575,927;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.560;;
40;575,928;-3125,859;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.570;;
41;575,928;-3125,859;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.580;;
42;575,928;-3125,859;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.590;;
43;575,927;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.600;;
44;575,926;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.610;;
45;575,926;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.620;;
46;575,926;-3125,860;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.630;;
47;575,926;-3125,860;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.640;;
48;575,926;-3125,860;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.650;;
49;575,926;-3125,859;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.660;;
50;575,928;-3125,859;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.670;;
51;575,927;-3125,859;-305,469;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.680;;
52;575,928;-3125,859;-305,469;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.690;;
53;575,927;-3125,859;-305,469;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.700;;
54;575,926;-3125,860;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.710;;
55;575,926;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.720;;
56;575,925;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.730;;
57;575,925;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.740;;
58;575,925;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.750;;
59;575,926;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.760;;
60;575,927;-3125,860;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.770;;
61;575,927;-3125,859;-305,467;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.780;;
62;575,927;-3125,859;-305,468;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.790;;
63;575,927;-3125,859;-305,468;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.800;;
64;575,926;-3125,860;-305,469;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.810;;
65;575,925;-3125,860;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.820;;
66;575,924;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.830;;
67;575,924;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.840;;
68;575,924;-3125,860;-305,472;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.850;;
69;575,924;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.860;;
70;575,924;-3125,860;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.870;;
71;575,924;-3125,861;-305,467;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.880;;
72;575,923;-3125,861;-305,467;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.890;;
73;575,923;-3125,861;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.900;;
74;575,923;-3125,861;-305,468;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.910;;
75;575,922;-3125,861;-305,469;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.920;;
76;575,922;-3125,860;-305,470;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.930;;
77;575,920;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.940;;
78;575,921;-3125,860;-305,473;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.950;;
79;575,921;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.960;;
80;575,920;-3125,860;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.970;;
81;575,921;-3125,860;-305,469;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.980;;
82;575,919;-3125,861;-305,468;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:16.990;;
83;575,919;-3125,862;-305,466;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:17.000;;
84;575,917;-3125,863;-305,468;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:17.010;;
85;575,916;-3125,863;-305,471;0,000;0,000;0,000;0,000;RRR 1.5in;24,1;1015;47;'26.07.2023 14:10:17.020;;
