Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;587,475;-2926,138;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.720;;
2;587,476;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.730;;
3;587,477;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.740;;
4;587,477;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.750;;
5;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.760;;
6;587,476;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.770;;
7;587,476;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.780;;
8;587,476;-2926,137;-305,302;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.790;;
9;587,476;-2926,137;-305,302;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.800;;
10;587,476;-2926,138;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.810;;
11;587,476;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.820;;
12;587,475;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.830;;
13;587,476;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.840;;
14;587,476;-2926,138;-305,299;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.850;;
15;587,477;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.860;;
16;587,477;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.870;;
17;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.880;;
18;587,476;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.890;;
19;587,476;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.900;;
20;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.910;;
21;587,476;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.920;;
22;587,476;-2926,138;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.930;;
23;587,476;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.940;;
24;587,477;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.950;;
25;587,478;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.960;;
26;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.970;;
27;587,478;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.980;;
28;587,477;-2926,137;-305,299;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:22.990;;
29;587,476;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.000;;
30;587,477;-2926,138;-305,299;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.010;;
31;587,475;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.020;;
32;587,477;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.030;;
33;587,476;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.040;;
34;587,477;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.050;;
35;587,476;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.060;;
36;587,477;-2926,138;-305,299;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.070;;
37;587,478;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.080;;
38;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.090;;
39;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.100;;
40;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.110;;
41;587,476;-2926,137;-305,299;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.120;;
42;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.130;;
43;587,476;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.140;;
44;587,476;-2926,138;-305,299;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.150;;
45;587,477;-2926,138;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.160;;
46;587,476;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.170;;
47;587,477;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.180;;
48;587,477;-2926,137;-305,301;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.190;;
49;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.200;;
50;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.210;;
51;587,477;-2926,137;-305,300;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:44:23.220;;
