Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;595,256;-2788,827;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.390;;
2;595,256;-2788,827;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.400;;
3;595,257;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.410;;
4;595,257;-2788,826;-305,342;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.420;;
5;595,258;-2788,826;-305,342;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.430;;
6;595,258;-2788,826;-305,342;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.440;;
7;595,257;-2788,826;-305,342;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.450;;
8;595,257;-2788,826;-305,341;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.460;;
9;595,258;-2788,826;-305,342;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.470;;
10;595,256;-2788,827;-305,342;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.480;;
11;595,256;-2788,827;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.490;;
12;595,256;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.500;;
13;595,255;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.510;;
14;595,255;-2788,827;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.520;;
15;595,255;-2788,827;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.530;;
16;595,255;-2788,827;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.540;;
17;595,254;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.550;;
18;595,256;-2788,826;-305,342;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.560;;
19;595,257;-2788,826;-305,341;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.570;;
20;595,257;-2788,826;-305,342;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.580;;
21;595,256;-2788,826;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.590;;
22;595,254;-2788,826;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.600;;
23;595,256;-2788,826;-305,345;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.610;;
24;595,255;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.620;;
25;595,255;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.630;;
26;595,255;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.640;;
27;595,255;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.650;;
28;595,256;-2788,827;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.660;;
29;595,256;-2788,827;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.670;;
30;595,257;-2788,826;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.680;;
31;595,256;-2788,826;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.690;;
32;595,256;-2788,826;-305,343;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.700;;
33;595,257;-2788,826;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.710;;
34;595,255;-2788,826;-305,345;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.720;;
35;595,255;-2788,827;-305,345;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.730;;
36;595,255;-2788,827;-305,345;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.740;;
37;595,255;-2788,827;-305,345;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.750;;
38;595,255;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.760;;
39;595,254;-2788,828;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.770;;
40;595,255;-2788,827;-305,344;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:08:20.780;;
