Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;589,585;-2888,595;-305,446;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:34.990;;
2;589,585;-2888,595;-305,444;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.000;;
3;589,585;-2888,595;-305,445;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.010;;
4;589,584;-2888,595;-305,444;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.020;;
5;589,585;-2888,595;-305,445;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.030;;
6;589,584;-2888,595;-305,445;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.040;;
7;589,585;-2888,594;-305,446;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.050;;
8;589,585;-2888,594;-305,445;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.060;;
9;589,585;-2888,594;-305,446;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.070;;
10;589,585;-2888,595;-305,446;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.080;;
11;589,584;-2888,596;-305,446;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.090;;
12;589,585;-2888,596;-305,444;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.100;;
13;589,584;-2888,596;-305,444;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.110;;
14;589,584;-2888,596;-305,445;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.120;;
15;589,585;-2888,595;-305,445;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.130;;
16;589,586;-2888,595;-305,444;0,000;0,000;0,000;0,000;RRR 1.5in;23,9;1015;48;'26.07.2023 13:23:35.140;;
