Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;590,998;-2863,742;-305,411;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.900;;
2;590,997;-2863,742;-305,411;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.910;;
3;590,998;-2863,742;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.920;;
4;590,998;-2863,742;-305,410;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.930;;
5;590,998;-2863,742;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.940;;
6;590,998;-2863,742;-305,410;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.950;;
7;590,998;-2863,742;-305,410;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.960;;
8;590,997;-2863,743;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.970;;
9;590,997;-2863,742;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.980;;
10;590,998;-2863,742;-305,410;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:20.990;;
11;590,997;-2863,742;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.000;;
12;590,997;-2863,742;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.010;;
13;590,996;-2863,743;-305,410;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.020;;
14;590,996;-2863,743;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.030;;
15;590,996;-2863,743;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.040;;
16;590,996;-2863,743;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.050;;
17;590,997;-2863,743;-305,408;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.060;;
18;590,997;-2863,743;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.070;;
19;590,996;-2863,742;-305,409;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.080;;
20;590,996;-2863,743;-305,408;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:38:21.090;;
