Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;589,588;-2888,670;-305,415;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.600;;
2;589,587;-2888,670;-305,415;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.610;;
3;589,587;-2888,671;-305,415;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.620;;
4;589,586;-2888,671;-305,417;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.630;;
5;589,587;-2888,671;-305,416;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.640;;
6;589,585;-2888,671;-305,417;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.650;;
7;589,586;-2888,671;-305,417;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.660;;
8;589,586;-2888,671;-305,417;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.670;;
9;589,586;-2888,671;-305,417;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.680;;
10;589,587;-2888,671;-305,416;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.690;;
11;589,586;-2888,671;-305,415;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.700;;
12;589,587;-2888,671;-305,415;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.710;;
13;589,587;-2888,671;-305,415;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.720;;
14;589,587;-2888,671;-305,416;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.730;;
15;589,587;-2888,671;-305,416;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.740;;
16;589,586;-2888,671;-305,416;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.750;;
17;589,586;-2888,671;-305,417;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.760;;
18;589,586;-2888,671;-305,417;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 15:40:50.770;;
