Id;X  [mm];Y  [mm];Z  [mm];U(95)  [mm];U(95) X  [mm];U(95) Y  [mm];U(95) Z  [mm];Target;Temperature  [°C];Pressure  [mBar];Humidity  [%];Time Stamp;Delete;
1;573,714;-3163,360;-305,421;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.000;;
2;573,713;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.010;;
3;573,714;-3163,360;-305,421;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.020;;
4;573,713;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.030;;
5;573,712;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.040;;
6;573,713;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.050;;
7;573,713;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.060;;
8;573,713;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.070;;
9;573,712;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.080;;
10;573,712;-3163,360;-305,423;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.090;;
11;573,713;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.100;;
12;573,713;-3163,360;-305,423;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.110;;
13;573,714;-3163,360;-305,422;0,000;0,000;0,000;0,000;RRR 1.5in;24,5;1015;46;'26.07.2023 16:06:06.120;;
